KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
AGIXBTC-11,1635724800000,570,599,361,468,24253198900000000,1638316799999,112060572144,268438,11754254000000000,54531217478,0,24289190100000000,-35991200000000,-102
QSPETH-11,1635724800000,1329,1420,1200,1232,8795055900000000,1638316799999,114276962673,38201,5293015400000000,68711754129,0,10984860000000000,-2189804100000000,-97
NXSBTC-11,1635724800000,1061,1400,812,968,3088505600000000,1638316799999,31468631184,76559,1513058300000000,15591215481,0,1935906800000000,1152598800000000,-93
EZBTC-11,1635724800000,7623,12531,6279,7531,825012681000000,1638316799999,66560447822,143903,416899736000000,34026705926,0,1079487986000000,-254475305000000,-92
GRTBTC-11,1635724800000,1704,2009,1425,1620,21439397500000000,1638316799999,364739376056,525152,10683463400000000,182264095260,0,22513426500000000,-1074029000000000,-84
AIONETH-11,1635724800000,4411,8640,3612,4333,9260742261000000,1638316799999,527535854035,60557,4562575696000000,262100533637,0,2775674795000000,6485067466000000,-78
KMDBTC-11,1635724800000,1752,2178,1464,1674,2215903278000000,1638316799999,38177664555,103832,1098289953000000,18932484886,0,3014753557000000,-798850279000000,-78
MDABTC-11,1635724800000,1183,2211,705,1108,6820886400000000,1638316799999,84653427577,209444,3419515500000000,43181869352,0,3569588900000000,3251297500000000,-75
VIDTBTC-11,1635724800000,1600,1980,1445,1537,4082017100000000,1638316799999,66308864887,231571,1980503800000000,32285567953,0,7318312900000000,-3236295800000000,-63
HBARBTC-11,1635724800000,663,749,561,611,61104482200000000,1638316799999,392590569130,585432,30650847900000000,196981005895,0,70977544300000000,-9873062100000000,-52
BEAMBTC-11,1635724800000,1153,1500,979,1115,2803946600000000,1638316799999,32740990567,94077,1408713000000000,16505629253,0,3914445759000000,-1110499159000000,-38
EPSBTC-11,1635724800000,826,1119,765,789,9726633760000000,1638316799999,84850786871,148332,4672014100000000,40938766164,0,9263226500000000,463407260000000,-37
FRONTBTC-11,1635724800000,1868,2576,1506,1832,2488127230000000,1638316799999,46585526713,120347,1235517800000000,23283047407,0,1904979490000000,583147740000000,-36
NAVBTC-11,1635724800000,701,1169,613,676,11617598500000000,1638316799999,95608668644,154495,6964211000000000,58137206014,0,8894178500000000,2723420000000000,-25
CFXBTC-11,1635724800000,515,644,453,490,6972882800000000,1638316799999,36631823522,92390,3492483100000000,18442124709,0,11029555270000000,-4056672470000000,-25
ELFBTC-11,1635724800000,948,1200,811,924,6608441400000000,1638316799999,62345888586,164304,3181849300000000,30038818789,0,5699113400000000,909328000000000,-24
CLVBTC-11,1635724800000,1957,2552,1835,1935,2730847620000000,1638316799999,55618094204,84271,1443511480000000,29484439582,0,2518348300000000,212499320000000,-22
WANBTC-11,1635724800000,1530,2087,1364,1509,2909117600000000,1638316799999,46078722061,157624,1413202100000000,22425950971,0,2777693600000000,131424000000000,-21
XLMBTC-11,1635724800000,607,675,550,588,109104842600000000,1638316799999,644433807305,657677,53774236700000000,318601302519,0,104212387800000000,4892454800000000,-19
NULSBTC-11,1635724800000,921,1177,824,903,2752775900000000,1638316799999,25799506806,119850,1344026800000000,12668563563,0,5499224200000000,-2746448300000000,-18
ALPHABTC-11,1635724800000,1667,2058,1462,1651,3480903400000000,1638316799999,61601843341,110860,1717641300000000,30464440133,0,2355880200000000,1125023200000000,-16
JSTBTC-11,1635724800000,142,143,125,131,12958335200000000,1638316799999,17407723048,52562,6474605400000000,8719937338,0,16855463400000000,-3897128200000000,-11
RDNBTC-11,1635724800000,1019,1490,881,1010,2487360300000000,1638316799999,27169287679,89433,1216603700000000,13356394568,0,1654917500000000,832442800000000,-9
DGBBTC-11,1635724800000,94,108,78,85,182389059600000000,1638316799999,163677735725,362694,86268709300000000,77994120544,0,185801066800000000,-3412007200000000,-9
OAXBTC-11,1635724800000,441,620,407,433,7617770000000000,1638316799999,35973649066,119528,3777800200000000,17991362429,0,9530571900000000,-1912801900000000,-8
RIFBTC-11,1635724800000,438,467,410,434,4865676200000000,1638316799999,21281049765,46287,2648124700000000,11621517492,0,9183757500000000,-4318081300000000,-4
SKLBTC-11,1635724800000,556,743,493,556,20827671500000000,1638316799999,126373532901,225595,10661382000000000,64707049191,0,17748296800000000,3079374700000000,0
BUSDDAI-11,1635724800000,100010000,100420000,99540000,100010000,13346302600000000,1638316799999,13343505400690000,67797,7428958730000000,7427991875755000,0,11785701320000000,1560601280000000,0
VIBBTC-11,1635724800000,88,139,76,88,60906921400000000,1638316799999,56145476689,84374,31904040300000000,29458086775,0,59892009100000000,1014912300000000,0
GXSBTC-11,1635724800000,1068,1245,942,1069,1593094000000000,1638316799999,17128180639,60087,781484400000000,8423113028,0,4825279300000000,-3232185300000000,1
SXPBTC-11,1635724800000,3987,4955,3474,3989,7342536750000000,1638316799999,302577997115,617694,3716100110000000,153523011908,0,7389010260000000,-46473510000000,2
TRXBTC-11,1635724800000,166,198,160,170,293616858500000000,1638316799999,509960301542,657321,143838270600000000,250409414586,0,296731221600000000,-3114363100000000,4
FETBTC-11,1635724800000,1275,1733,1166,1281,22149290100000000,1638316799999,302882316215,675618,11265532200000000,153801616423,0,22713096500000000,-563806400000000,6
MTHBTC-11,1635724800000,54,133,52,63,87211045900000000,1638316799999,63987850328,116921,43198894300000000,32140334274,0,78259042100000000,8952003800000000,9
LINABTC-11,1635724800000,84,141,82,93,137879187300000000,1638316799999,142969124199,148434,67699800200000000,70517246542,0,130882252800000000,6996934500000000,9
DNTBTC-11,1635724800000,280,359,258,290,39302993400000000,1638316799999,117222051652,343936,19274553900000000,57751707904,0,41636534200000000,-2333540800000000,10
VITEBTC-11,1635724800000,175,250,174,193,32230559300000000,1638316799999,64974103958,138310,15940633100000000,32249480411,0,39573966000000000,-7343406700000000,18
CTXCBTC-11,1635724800000,344,512,298,363,6391022200000000,1638316799999,23427731132,70771,3171224500000000,11679158739,0,5919258300000000,471763900000000,19
OMBTC-11,1635724800000,371,495,340,391,9653831100000000,1638316799999,38122672875,77392,4883521900000000,19357859328,0,9313009500000000,340821600000000,20
ONTBTC-11,1635724800000,1704,2002,1561,1724,9566844000000000,1638316799999,162937597205,411365,4848034600000000,82879066521,0,11336196005000000,-1769352005000000,20
UTKBTC-11,1635724800000,637,865,608,663,11717102600000000,1638316799999,81441583449,221371,5742972600000000,40018282417,0,9382564800000000,2334537800000000,26
MDTBTC-11,1635724800000,78,131,67,105,117864286200000000,1638316799999,113991046761,115006,61404273800000000,59725319721,0,114438271300000000,3426014900000000,27
GRSBTC-11,1635724800000,1696,1885,1456,1724,1097054600000000,1638316799999,18169810344,50065,574266300000000,9520604838,0,1754795800000000,-657741200000000,28
FIOBTC-11,1635724800000,299,410,262,330,17316051700000000,1638316799999,55621994558,101402,8446608200000000,27222959147,0,10994750600000000,6321301100000000,31
DATABTC-11,1635724800000,225,345,208,263,52252321400000000,1638316799999,132787580636,334251,24429398900000000,62596807856,0,53621576700000000,-1369255300000000,38
DATAETH-11,1635724800000,3214,4585,2957,3260,8609432200000000,1638316799999,288000516672,44973,4086596900000000,137177659649,0,9885339000000000,-1275906800000000,46
RAMPBTC-11,1635724800000,442,844,402,501,13917474700000000,1638316799999,81129697684,132953,6595006100000000,38558510798,0,7936340700000000,5981134000000000,59
PIVXBTC-11,1635724800000,1289,1886,1090,1348,2545498800000000,1638316799999,34822134600,123570,1313376800000000,18085633629,0,1348177800000000,1197321000000000,59
FLMBTC-11,1635724800000,863,1185,841,923,4897745000000000,1638316799999,49504100972,76610,2375565000000000,24050439961,0,3959936900000000,937808100000000,60
WTCBTC-11,1635724800000,1608,2150,1323,1674,3974081012000000,1638316799999,68325959828,260250,1967411666000000,33880542435,0,3061707178000000,912373834000000,66
EVXBTC-11,1635724800000,1032,1931,902,1102,6685411900000000,1638316799999,88939795372,184984,3422163400000000,45944995093,0,5678430200000000,1006981700000000,70
NASBTC-11,1635724800000,670,1420,650,750,7723230000000000,1638316799999,63102092670,176983,3745602800000000,31099475220,0,3630687012000000,4092542988000000,80
ARDRBTC-11,1635724800000,555,682,450,639,7044556400000000,1638316799999,39627710733,86326,3421912000000000,19369930116,0,9642432300000000,-2597875900000000,84
CTKBTC-11,1635724800000,3180,3785,2660,3272,1044552670000000,1638316799999,32681176224,106014,523851370000000,16499104523,0,1373859890000000,-329307220000000,92
OGNBTC-11,1635724800000,1647,2310,1517,1756,11755140200000000,1638316799999,216035672808,295705,5978723500000000,109997749845,0,7197689200000000,4557451000000000,109
STEEMBTC-11,1635724800000,1011,1448,889,1137,5836004100000000,1638316799999,64231723227,121674,2934948400000000,32398973739,0,4821376000000000,1014628100000000,126
ZRXBTC-11,1635724800000,1938,2301,1786,2072,6065409600000000,1638316799999,121293685076,343241,2993805700000000,59921201482,0,6108319500000000,-42909900000000,134
IOTABTC-11,1635724800000,2413,2853,1892,2551,15714030100000000,1638316799999,365086733155,493073,7707458800000000,179876388050,0,15332886600000000,381143500000000,138
TWTBTC-11,1635724800000,1698,2118,1636,1837,2848730700000000,1638316799999,55056506780,87707,1328719800000000,25759491508,0,2956829800000000,-108099100000000,139
FISBTC-11,1635724800000,2746,4508,2387,2903,2641741290000000,1638316799999,84818533564,113941,1643686200000000,53465392052,0,1226511720000000,1415229570000000,157
KNCBTC-11,1635724800000,3240,4357,2740,3407,2332623340000000,1638316799999,76018315193,163195,1170104720000000,38195795789,0,2292300050000000,40323290000000,167
CVCBTC-11,1635724800000,766,1188,668,940,12272210900000000,1638316799999,111540705694,188999,6303256800000000,57231192131,0,8358759200000000,3913451700000000,174
OXTBTC-11,1635724800000,694,1222,681,871,24064090900000000,1638316799999,226438064828,504515,12018899900000000,113197757781,0,24939228700000000,-875137800000000,177
AERGOBTC-11,1635724800000,517,856,448,703,11103031500000000,1638316799999,70104515610,162480,5625884400000000,35774844161,0,7748302200000000,3354729300000000,186
POLYBTC-11,1635724800000,1157,1728,981,1350,16111510700000000,1638316799999,206670543040,521693,8126814400000000,104450596292,0,16296152800000000,-184642100000000,193
NKNBTC-11,1635724800000,707,1250,688,901,23841320400000000,1638316799999,229895599565,413426,12024299000000000,115903405958,0,19179164200000000,4662156200000000,194
ALGOBTC-11,1635724800000,2983,4929,2653,3183,21968332200000000,1638316799999,702608670884,929400,11208286700000000,359775662924,0,20343411500000000,1624920700000000,200
DIABTC-11,1635724800000,2982,4397,2695,3209,2059273310000000,1638316799999,66412692414,171082,1040960050000000,33738104823,0,2313427167000000,-254153857000000,227
NEBLBTC-11,1635724800000,2323,2804,1993,2553,1162443860000000,1638316799999,27616435448,72383,587680060000000,14070534289,0,1087982460000000,74461400000000,230
HARDBTC-11,1635724800000,1645,2154,1519,1878,2096552200000000,1638316799999,36879478439,84533,1050986000000000,18565778069,0,3400002910000000,-1303450710000000,233
ASTBTC-11,1635724800000,499,1121,457,735,25433205300000000,1638316799999,191267653172,610463,12757743600000000,96052598725,0,15916012300000000,9517193000000000,236
ATABTC-11,1635724800000,1739,2726,1612,1981,4856657400000000,1638316799999,99438989758,215569,2462038300000000,50468446884,0,2803033200000000,2053624200000000,242
BNTBTC-11,1635724800000,6930,7600,6657,7214,504571800000000,1638316799999,35650384251,86310,244209270000000,17270430871,0,342463750000000,162108050000000,284
PNTBTC-11,1635724800000,1819,3471,1501,2180,3367107500000000,1638316799999,78945450849,166754,1659028000000000,39078565755,0,2782488000000000,584619500000000,361
GLMBTC-11,1635724800000,882,1640,790,1246,12617199500000000,1638316799999,142237795321,252089,6528362800000000,73805135058,0,7815863500000000,4801336000000000,364
KEEPBTC-11,1635724800000,1058,1780,913,1442,10053579300000000,1638316799999,135716192990,229187,4797029400000000,64774651383,0,18949874600000000,-8896295300000000,384
AUDIOBTC-11,1635724800000,3625,6672,3369,4038,6116872060000000,1638316799999,267757476240,467386,3154206870000000,138808875864,0,2862448210000000,3254423850000000,413
LSKBTC-11,1635724800000,5677,7700,5152,6136,895987020000000,1638316799999,52911230444,108747,445537060000000,26323033402,0,1308796971000000,-412809951000000,459
RSRBNB-11,1635724800000,7570,9190,5690,8030,26957767400000000,1638316799999,1943457894630,23759,12848534800000000,927761671150,0,22378399900000000,4579367500000000,460
CTSIBTC-11,1635724800000,1269,2657,1192,1754,20695665100000000,1638316799999,374162187209,668272,10541857900000000,190791074300,0,15378775600000000,5316889500000000,485
ARKBTC-11,1635724800000,2813,3770,2769,3358,2178608210000000,1638316799999,68672297277,129568,1089949540000000,34382203812,0,2404405360000000,-225797150000000,545
CVCETH-11,1635724800000,10960,15910,9440,11580,2023486500000000,1638316799999,256447719280,29964,985604200000000,126058134020,0,956560100000000,1066926400000000,620
TRIBEBTC-11,1635724800000,1456,2642,1408,2102,2462891900000000,1638316799999,46254949136,102145,1228349600000000,23101209649,0,2578405800000000,-115513900000000,646
SFPBTC-11,1635724800000,2762,4795,2161,3450,3091355600000000,1638316799999,103749611094,188577,1552228900000000,52125566976,0,5799263800000000,-2707908200000000,688
MINABTC-11,1635724800000,7290,10241,6208,7993,2827633100000000,1638316799999,230209534570,363839,1393605550000000,113795302683,0,1944909530000000,882723570000000,703
DREPBTC-11,1635724800000,1060,3733,1020,1867,9765256890000000,1638316799999,196391745194,391270,4954180860000000,101699707719,0,2748528580000000,7016728310000000,807
SYSBTC-11,1635724800000,523,1407,498,1344,31346761500000000,1638316799999,266618643189,507810,15633978900000000,134209174332,0,31763062700000000,-416301200000000,821
OCEANBTC-11,1635724800000,1436,2519,1288,2258,12178870200000000,1638316799999,215200638591,424821,6224100300000000,110467414507,0,6042716100000000,6136154100000000,822
TOMOBTC-11,1635724800000,4246,6745,3713,5074,1297648900000000,1638316799999,66343356501,192062,671764250000000,34463562098,0,1121783270000000,175865630000000,828
LITBTC-11,1635724800000,8343,14260,6467,9211,786396890000000,1638316799999,73775613848,130692,403087970000000,38017606587,0,528260300000000,258136590000000,868
BATBTC-11,1635724800000,1624,3524,1465,2557,27507741700000000,1638316799999,600435888090,748242,13943289100000000,306033556884,0,19175260300000000,8332481400000000,933
ANKRBNB-11,1635724800000,22840,36090,18240,23860,15676364300000000,1638316799999,3859793103100,57974,7829735700000000,1935465137850,0,12873972200000000,2802392100000000,1020
DASHBTC-11,1635724800000,314700,373100,299300,315900,70675698000000,1638316799999,235504367209,336436,35277378900000,117975900659,0,48891067100000,21784630900000,1200
BUSDBVND-11,1635724800000,2370800,2379100,2360300,2372000,921600000000,1635940799999,21846384600,212,498400000000,11832156200,0,20631700000000,-19710100000000,1200
BLZETH-11,1635724800000,6117,9687,5450,7330,5253098300000000,1638316799999,395664461999,51248,2776024300000000,208846151263,0,2088554700000000,3164543600000000,1213
ORNBTC-11,1635724800000,12730,15880,11520,13950,483066803000000,1638316799999,64466343636,180754,230161610000000,30749633137,0,419275271000000,63791532000000,1220
FIDABTC-11,1635724800000,13220,213910,13000,14460,261517170000000,1638316799999,61586100953,106760,109131160000000,25513807634,0,139672820000000,121844350000000,1240
STORJBTC-11,1635724800000,3315,6482,2158,4624,8984372000000000,1638316799999,323102301685,569830,4604897000000000,166850906533,0,7655288200000000,1329083800000000,1309
CRVBTC-11,1635724800000,7220,10850,5571,8821,8043305408000000,1638316799999,621351322243,710716,3956554650000000,306183953260,0,7611457269000000,431848139000000,1601
SUPERBTC-11,1635724800000,1618,3688,1568,3219,6778385780000000,1638316799999,180796282205,386400,3328694880000000,89117970286,0,7813618150000000,-1035232370000000,1601
STXBTC-11,1635724800000,2999,4932,2939,4877,6309751630000000,1638316799999,222968752120,299753,3252147270000000,114398920354,0,8858231110000000,-2548479480000000,1878
ENJBTC-11,1635724800000,4210,8413,3987,6154,20243893030000000,1638316799999,1166482015384,1662895,10525909810000000,608683859517,0,11445776220000000,8798116810000000,1944
ANTBTC-11,1635724800000,7644,16530,7214,9751,1371453770000000,1638316799999,149886454695,244499,729444450000000,79363358849,0,514693859000000,856759911000000,2107
DEGOBTC-11,1635724800000,15000,25000,12430,17200,503732679000000,1638316799999,87727179648,155555,253575876000000,44253390410,0,464358247000000,39374432000000,2200
YGGBTC-11,1635724800000,11050,21900,8600,13380,1320726920000000,1638316799999,179302300190,283617,680341400000000,92307553847,0,973218420000000,347508500000000,2330
WINGBTC-11,1635724800000,31170,46170,30500,33510,71345736000000,1638316799999,25357389270,63473,35694432000000,12767817146,0,126198681100000,-54852945100000,2340
QTUMBTC-11,1635724800000,25880,30980,23610,28230,1269460190000000,1638316799999,338362284548,363408,576576680000000,153645122435,0,1141386068000000,128074122000000,2350
POLSBTC-11,1635724800000,4198,7320,4131,6761,1180485053000000,1638316799999,61189760891,212323,599311223000000,31046540848,0,3733232649000000,-2552747596000000,2563
GLMETH-11,1635724800000,12620,21670,10990,15270,3637421400000000,1638316799999,553704971040,47871,1846097300000000,283459011460,0,2819450600000000,817970800000000,2650
UNFIBTC-11,1635724800000,18840,23270,15500,21550,240212760000000,1638316799999,45166700450,111089,122036910000000,23086786136,0,267729170000000,-27516410000000,2710
VGXBTC-11,1635724800000,4877,10219,3783,8131,8328624780000000,1638316799999,522618659981,2165605,4257901280000000,268309004657,0,6892134190000000,1436490590000000,3254
HIVEBTC-11,1635724800000,1344,5806,1185,4682,12526545700000000,1638316799999,335872445349,574852,6276876800000000,170405406252,0,7983713000000000,4542832700000000,3338
UMABTC-11,1635724800000,18530,37500,18330,22820,975026141900000,1638316799999,266481783543,581580,493293974800000,135008317376,0,516340514800000,458685627100000,4290
POWRETH-11,1635724800000,8680,21970,7750,13100,12106957200000000,1638316799999,1878037913599,157723,5931617900000000,921051147889,0,3441386300000000,8665570900000000,4420
BADGERBTC-11,1635724800000,41780,90630,41180,46240,155069306000000,1638316799999,85728524403,185822,77125920000000,43154160779,0,208675672000000,-53606366000000,4460
INJBTC-11,1635724800000,17660,25280,16760,23780,526088080000000,1638316799999,106659399887,192934,260171920000000,52694428706,0,401611370000000,124476710000000,6120
GHSTETH-11,1635724800000,54270,76340,44430,61630,741466990000000,1638316799999,423024384935,41222,358823200000000,205850475314,0,755621110000000,-14154120000000,7360
BATETH-11,1635724800000,23220,47200,20370,31440,1897375300000000,1638316799999,574224487410,65455,911073400000000,280645128020,0,1700710700000000,196664600000000,8220
KEEPBNB-11,1635724800000,123780,175670,100890,132010,1448291200000000,1638316799999,1985293076390,30885,755407500000000,1038327562040,0,3217077000000000,-1768785800000000,8230
FXSBTC-11,1635724800000,22721,42650,21900,31213,222556378000000,1638316799999,69946030744,176319,109651953000000,34397187152,0,633122539000000,-410566161000000,8492
ALGOBIDR-11,1635724800000,2599200,4245700,2250000,2608500,643676026000000,1638316799999,17341379414639,66620,305439385000000,8297621178489,0,706241645000000,-62565619000000,9300
CTSIBNB-11,1635724800000,148200,274900,124000,160500,14195577700000000,1638316799999,25618815719100,347696,7189439200000000,12953189718700,0,11364333900000000,2831243800000000,12300
LTCETH-11,1635724800000,4477000,6225000,4308000,4490000,107112686300000,1638316799999,5460301816687,376268,53834744600000,2747400416833,0,90868281900000,16244404400000,13000
ALICEBTC-11,1635724800000,22510,50080,18980,35580,2180773588000000,1638316799999,691746223982,1049284,1077005385000000,341676683602,0,1016355080000000,1164418508000000,13070
ARBTC-11,1635724800000,89800,146900,84530,103870,233671945000000,1638316799999,262001716970,552862,118916412000000,133531011696,0,162922397000000,70749548000000,14070
USDTIDRT-11,1635724800000,1421900,1460000,1417600,1436800,2187502100000000,1638316799999,31353211167400,150982,1179803600000000,16911851983000,0,1692860900000000,494641200000000,14900
AXSBTC-11,1635724800000,225600,272500,208000,240800,269085721000000,1638316799999,631915359046,692174,134654398000000,315631970395,0,706590196000000,-437504475000000,15200
MBOXBTC-11,1635724800000,6993,25540,5958,22216,2764312050000000,1638316799999,343550823408,550178,1361111740000000,170258247541,0,1090796510000000,1673515540000000,15223
ENJETH-11,1635724800000,60200,113180,57180,75670,3274229130000000,1638316799999,2540377887704,353543,1590673780000000,1236567227684,0,2818679120000000,455550010000000,15470
GTCBTC-11,1635724800000,13810,53300,12590,30290,738211005000000,1638316799999,233171746359,374910,369666708000000,117565546637,0,245095340000000,493115665000000,16480
BUSDBIDR-11,1635724800000,1420500,1459400,1418100,1438100,15469977270000000,1638316799999,221808343136550,385226,8057871990000000,115572001932140,0,12199983393000000,3269993877000000,17600
USDTBIDR-11,1635724800000,1421800,1460900,1419000,1439500,32075881230000000,1638316799999,459861296969170,939852,16471167896000000,236163490516830,0,29849451248000000,2226429982000000,17700
USDTDAI-11,1635724800000,100050000,100550000,99580000,100070000,44160084700000000,1638316799999,44177697081009000,298260,20936210920000000,20945778702260000,0,46127879990000000,-1967795290000000,20000
HNTBTC-11,1635724800000,47390,95880,42660,68750,339905261000000,1638316799999,237050559044,417630,153969410000000,106568900671,0,287236714000000,52668547000000,21360
TRIBEBNB-11,1635724800000,168700,240000,151000,193500,549215000000000,1638316799999,998924183700,15859,269003600000000,490704209700,0,2595171700000000,-2045956700000000,24800
BCHBTC-11,1635724800000,973000,1098000,924000,1001000,47788030500000,1638316799999,480569514308,380068,24697249900000,248648648619,0,41723178500000,6064852000000,28000
TWTBUSD-11,1635724800000,104200000,137500000,98480000,104230000,15029653700000000,1638316799999,17706051808360000,659336,7409365900000000,8747663110430000,0,23000722600000000,-7971068900000000,30000
VGXETH-11,1635724800000,69400,140400,52400,99600,1242128970000000,1638316799999,1171431182660,146578,601997560000000,571070936850,0,838678210000000,403450760000000,30200
MANAETH-11,1635724800000,67380,138050,48320,100340,8743024700000000,1638316799999,7407083654442,872542,4179914400000000,3547242528922,0,4995940800000000,3747083900000000,32960
WAXPBNB-11,1635724800000,75000,171600,70690,109380,9991887800000000,1638316799999,11479118613470,152556,4775454400000000,5517473241720,0,6594966500000000,3396921300000000,34380
LUNABTC-11,1635724800000,69980,105150,66910,104770,2335045199000000,1638316799999,1837251836034,1492325,1152547446000000,906505732248,0,3819152686000000,-1484107487000000,34790
SOLBTC-11,1635724800000,330460,423870,321300,366340,1250082598000000,1638316799999,4596116978410,3757127,613673711000000,2259499010081,0,1967429647000000,-717347049000000,35880
TWTUSDT-11,1635724800000,104010000,137550000,98010000,104050000,55297046300000000,1638316799999,65177889676330000,1633894,26888802900000000,31737116174440000,0,61497536900000000,-6200490600000000,40000
DEXEETH-11,1635724800000,284400,479300,255200,324600,112558139000000,1638316799999,376907562618,59355,52597440000000,178198712116,0,63632864000000,48925275000000,40200
OCEANBNB-11,1635724800000,167200,231900,130900,207700,1005409750000000,1638316799999,1799914887110,31541,483334510000000,862743302250,0,404221520000000,601188230000000,40500
WNXMBTC-11,1635724800000,81900,157500,76700,127300,33139581000000,1638316799999,39248196203,79709,17220224000000,20405486179,0,116328899400000,-83189318400000,45400
LPTBTC-11,1635724800000,46020,152200,41840,91580,391684067000000,1638316799999,381100228279,694666,200006153000000,194108653544,0,269866901000000,121817166000000,45560
LTCBTC-11,1635724800000,313100,442500,309200,365000,641318264900000,1638316799999,2423025879625,2049832,324569986900000,1228568584345,0,495242984000000,146075280900000,51900
ZENBTC-11,1635724800000,143300,238800,129600,204200,101088432000000,1638316799999,172769220765,274874,48423563000000,83297959725,0,74073646000000,27014786000000,60900
ENJBNB-11,1635724800000,491700,801300,441200,562000,2490242760000000,1638316799999,14324351516930,204566,1189319570000000,6844424000320,0,1254463830000000,1235778930000000,70300
KSMBTC-11,1635724800000,604500,817400,551400,690000,25930833100000,1638316799999,171660770020,329944,12829207400000,84890913509,0,25656413600000,274419500000,85500
GNOBTC-11,1635724800000,731300,994800,659700,820300,3409229900000,1638316799999,26133484751,43814,1750245200000,13433043607,0,3213679300000,195550600000,89000
STXBNB-11,1635724800000,350600,456500,300700,445700,1931735380000000,1638316799999,6784937268920,40260,1005008660000000,3529455062660,0,1812472170000000,119263210000000,95100
INJBNB-11,1635724800000,2068000,2363000,1787000,2173000,452326800000000,1638316799999,9257350941300,153645,232765070000000,4761163665600,0,324172970000000,128153830000000,105000
AVAXBTC-11,1635724800000,105170,255010,102010,211380,1636198529000000,1638316799999,2794650900499,2425755,796154283000000,1360449469495,0,1496136414000000,140062115000000,106210
ZECBTC-11,1635724800000,273000,518200,248300,386500,142460484100000,1638316799999,508496391967,626918,71988690500000,257444392013,0,88423131600000,54037352500000,113500
POLSBNB-11,1635724800000,490200,666600,450900,617300,289327320000000,1638316799999,1570624326760,39582,132968040000000,724791665790,0,795032092000000,-505704772000000,127100
DIABUSD-11,1635724800000,182600000,239000000,165000000,182800000,1521667680000000,1638316799999,2938800147270000,208119,743133830000000,1436033140310000,0,1693738680000000,-172071000000000,200000
PAXGBTC-11,1635724800000,2907000,3403000,2667000,3119000,1586614950000,1638316799999,48265537735,71805,770887890000,23573428367,0,1678333050000,-91718100000,212000
EGLDBTC-11,1635724800000,442100,968600,422800,662000,123844332900000,1638316799999,817282492720,808111,66038075300000,437517192458,0,85031080000000,38813252900000,219900
BNBBTC-11,1635724800000,856100,1130100,843900,1093300,612245168500000,1638316799999,6067761935031,5010304,306766716200000,3039118066435,0,654651193900000,-42406025400000,237200
SCBUSD-11,1635724800000,2047000,2961000,1759000,2338000,268343556700000000,1638316799999,6081339098887000,367672,131702573500000000,2990829340371000,0,275006732800000000,-6663176100000000,291000
LINKDOWNUSDT-11,1635724800000,1403000,2152400,694900,1731900,213324719926000000,1638316799999,2392548908028320,243649,106234257949000000,1196991514769030,0,221679603963000000,-8354884037000000,328900
COCOSBNB-11,1635724800000,155400,1192000,113400,540200,5768976270000000,1638316799999,29884576604160,351809,2756528490000000,14275699890620,0,1798860360000000,3970115910000000,384800
FIOBUSD-11,1635724800000,18350000,24050000,15580000,18790000,19609206400000000,1638316799999,3814718445290000,226372,9964914200000000,1940324615070000,0,13774701100000000,5834505300000000,440000
ZENETH-11,1635724800000,2044000,3138000,1783000,2511000,19105912000000,1638316799999,430417649770,51822,9305770000000,210430161690,0,18353925200000,751986800000,467000
MASKBNB-11,1635724800000,2057000,3801000,1730000,2555000,211745710000000,1638316799999,5406549227000,49635,108668020000000,2787073744600,0,136829400000000,74916310000000,498000
DOCKBUSD-11,1635724800000,8403000,11583000,7312000,8925000,22750721300000000,1638316799999,2129721652878000,137324,10852449100000000,1013173029592000,0,19503847000000000,3246874300000000,522000
TRXXRP-11,1635724800000,9122000,10714000,8238000,9673000,26064659060000000,1638316799999,2455231848761100,200593,13081966340000000,1235936425420200,0,24773784130000000,1290874930000000,551000
PONDBUSD-11,1635724800000,8926000,12773000,7725000,9591000,230407669687000000,1638316799999,23271919568183100,1093649,114044346577000000,11525663477975700,0,235508938700000000,-5101269013000000,665000
SANDBNB-11,1635724800000,299700,1409000,291700,1091000,9218211900000000,1638316799999,67186206830440,727055,4615926200000000,33772324214140,0,3617610800000000,5600601100000000,791300
ZECETH-11,1635724800000,3902000,7000000,3467000,4769000,18038492000000,1638316799999,841030706753,78409,8725406200000,406328339662,0,13776058900000,4262433100000,867000
GTCBNB-11,1635724800000,1637000,4892000,1296000,2759000,145793990000000,1638316799999,3580210261000,45650,68914900000000,1733655675200,0,61506590000000,84287400000000,1122000
ETHBTC-11,1635724800000,6994100,8147700,6913300,8129800,230780237870000,1638316799999,16864305806896,5919118,114831060380000,8395185737389,0,321991950630000,-91211712760000,1135700
BNBETH-11,1635724800000,12240000,15010000,11890000,13450000,174610698300000,1638316799999,23689945993280,1137860,84763955300000,11511591460850,0,192811659700000,-18200961400000,1210000
MBOXBNB-11,1635724800000,814400,3000000,626900,2030000,1009456790000000,1638316799999,11936403174800,135399,439684740000000,5287026970600,0,504271340000000,505185450000000,1215600
LUNABNB-11,1635724800000,8182000,9654000,6352000,9582000,686005129000000,1638316799999,53840509169560,277684,349308562000000,27425913714150,0,961715460000000,-275710331000000,1400000
