KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
FILBTC-10,1633046400000,137100,154300,88600,105100,641746979000000,1635724799999,759053731116,1378169,303146728000000,357816236481,0,881260470000000,-239513491000000,-32000
XRPBNB-10,1633046400000,246000,292000,199400,212100,14139811010000000,1635724799999,33662216588010,350489,6997486950000000,16693244839260,0,14373562530000000,-233751520000000,-33900
WAVESBTC-10,1633046400000,55290,60700,41850,43130,589940528000000,1635724799999,296741304804,366161,313713946000000,158490140206,0,818674463000000,-228733935000000,-12160
BCHDOWNUSDT-10,1633046400000,39550000,40190000,18840000,23520000,3916272263000000,1635724799999,926103266128300,57259,2124457145000000,503022183847500,0,4142664538000000,-226392275000000,-16030000
ATOMBNB-10,1633046400000,9316000,9568000,6442000,7095000,98778141000000,1635724799999,7728134301910,87317,49822384000000,3893535149430,0,317891349000000,-219113208000000,-2221000
INJBTC-10,1633046400000,22180,24130,17380,17700,401611370000000,1635724799999,82657326446,140246,199411310000000,41151148460,0,619085660000000,-217474290000000,-4480
XTZBNB-10,1633046400000,1562500,2169300,1174200,1206300,262666310000000,1635724799999,4318661553410,44508,134603870000000,2223756439190,0,472908530000000,-210242220000000,-356200
MBOXBTC-10,1633046400000,10116,11974,5806,6993,1090796510000000,1635724799999,88433554162,198801,529116480000000,42938263137,0,1300970070000000,-210173560000000,-3123
ALPACABNB-10,1633046400000,220100,252000,166500,169900,593092360000000,1635724799999,1228239874010,18435,271369710000000,564331952240,0,799504020000000,-206411660000000,-50200
OGBTC-10,1633046400000,16850,20860,10080,10210,121785810000000,1635724799999,17401518447,43683,57034920000000,8201160221,0,321310442000000,-199524632000000,-6640
FTTBNB-10,1633046400000,13380000,14390000,11110000,11310000,149566973000000,1635724799999,18935861365900,78529,75409166000000,9551555590600,0,346387808000000,-196820835000000,-2070000
OGNBNB-10,1633046400000,191900,240000,158400,192100,2643957110000000,1635724799999,4972040037470,137391,1273970500000000,2399227722700,0,2835424790000000,-191467680000000,200
OMGETH-10,1633046400000,415900,543300,300000,313100,504944676000000,1635724799999,2006049042413,207349,270883897000000,1074940075916,0,694693875000000,-189749199000000,-102800
SOLBNB-10,1633046400000,36460000,49500000,31340000,38630000,172037273000000,1635724799999,64937567102000,684759,84635082000000,31972945355900,0,356594237000000,-184556964000000,2170000
NEBLBTC-10,1633046400000,2498,2933,2010,2325,1087982460000000,1635724799999,26801006112,76675,605756560000000,15022250233,0,1269058090000000,-181075630000000,-173
BNTBTC-10,1633046400000,7904,8990,6253,6929,342463750000000,1635724799999,24021851781,57964,174716800000000,12269723519,0,517856610000000,-175392860000000,-975
THETAETH-10,1633046400000,168400,199900,143700,168000,1283444800000000,1635724799999,2207647831638,194917,654437370000000,1126213507200,0,1456073430000000,-172628630000000,-400
XRPTUSD-10,1633046400000,95750000,123000000,94540000,111260000,1170282800000000,1635724799999,1273742745960000,17312,643302100000000,699292521290000,0,1338340066000000,-168057266000000,15510000
ALICEBTC-10,1633046400000,26820,32850,16140,22460,1016355080000000,1635724799999,239009359244,338464,508160114000000,119573432665,0,1183733229000000,-167378149000000,-4360
UNIBNB-10,1633046400000,6071000,6372000,4670000,4761000,260656170000000,1635724799999,14647587282590,288421,132817795000000,7469597553270,0,422300476000000,-161644306000000,-1310000
MTLBTC-10,1633046400000,6649,7609,4603,5620,3655325780000000,1635724799999,220206158380,201788,2634620430000000,158678042253,0,3814255190000000,-158929410000000,-1029
LTCBTC-10,1633046400000,349700,360200,288200,313000,495242984000000,1635724799999,1578188053797,1514232,257443463000000,820085102136,0,653698177400000,-158455193400000,-36700
OCEANBTC-10,1633046400000,1462,1667,1261,1436,6042716100000000,1635724799999,86332922186,205327,2992747100000000,42748112123,0,6197971800000000,-155255700000000,-26
PERPBTC-10,1633046400000,32520,34120,23770,26750,310723876000000,1635724799999,87013388888,132287,153709693000000,43164733248,0,464389961000000,-153666085000000,-5770
STEEMETH-10,1633046400000,15580,23550,12780,14440,2883646777000000,1635724799999,471573948794,40180,1391927677000000,228823726074,0,3019182780000000,-135536003000000,-1140
OCEANBNB-10,1633046400000,164500,219200,152200,168100,404221520000000,1635724799999,726897304640,17948,190958600000000,345420036800,0,537762670000000,-133541150000000,3600
CTSIBNB-10,1633046400000,150800,211700,130600,148400,11364333900000000,1635724799999,18183281600700,210900,5778114900000000,9245331775300,0,11492201100000000,-127867200000000,-2400
ASRBTC-10,1633046400000,16420,16510,10020,10440,86907459000000,1635724799999,10996284624,38038,39378767000000,4971689272,0,210019009000000,-123111550000000,-5980
NEARBNB-10,1633046400000,1785200,2787400,1504200,1942600,260590390000000,1635724799999,5283676760270,52241,128874980000000,2629735773420,0,383300590000000,-122710200000000,157400
NEOBTC-10,1633046400000,89500,95800,65000,72900,210943212000000,1635724799999,166759215249,224240,100062876000000,79003858984,0,331060737000000,-120117525000000,-16600
ETCBTC-10,1633046400000,107300,115400,72600,88500,341995569000000,1635724799999,318733003615,311011,155403475000000,144863018214,0,459876521000000,-117880952000000,-18800
ARBTC-10,1633046400000,98720,128440,75510,89500,162922397000000,1635724799999,162890603359,388395,78923365000000,78515860347,0,279805422000000,-116883025000000,-9220
ONTETH-10,1633046400000,25910,32240,20000,24350,1155222597000000,1635724799999,291161328022,49274,575308800000000,145254619180,0,1268727817000000,-113505220000000,-1560
AVAXBNB-10,1633046400000,17176000,17195000,11281000,12280000,94159793000000,1635724799999,12849450792710,115652,46805344000000,6401276428760,0,206464976000000,-112305183000000,-4896000
BONDBTC-10,1633046400000,54040,132500,39060,46700,148374209000000,1635724799999,79165493233,126623,76486242000000,40739786193,0,257111397000000,-108737188000000,-7340
THETABTC-10,1633046400000,11530,13940,9120,11770,4904353400000000,1635724799999,562248958346,593455,2409766620000000,276753626998,0,5010707940000000,-106354540000000,240
SUSHIBIDR-10,1633046400000,14463600,17270000,13000000,15388800,158267503000000,1635724799999,24126482567873,30580,80675165000000,12298497831907,0,263293739000000,-105026236000000,925200
EOSETH-10,1633046400000,131200,142300,97300,108100,895125348000000,1635724799999,1102030852230,84635,459316549000000,566118759753,0,993254578000000,-98129230000000,-23100
EOSBNB-10,1633046400000,1016000,1204000,829000,884000,343107947000000,1635724799999,3438096623120,56842,171039960000000,1726355607210,0,440416000000000,-97308053000000,-132000
EGLDBTC-10,1633046400000,479500,541700,350000,442000,85031080000000,1635724799999,375261129888,410454,41363485000000,182135206956,0,181513530800000,-96482450800000,-37500
ANTBNB-10,1633046400000,1113000,1242000,841000,897000,65118740000000,1635724799999,668587373500,9699,32732630000000,338260263200,0,157660057000000,-92541317000000,-216000
ATMBTC-10,1633046400000,31160,31860,19530,19730,58818366000000,1635724799999,14996555767,32886,27786512000000,7128143463,0,144165108000000,-85346742000000,-11430
NMRBTC-10,1633046400000,94400,110300,65400,70200,57104014000000,1635724799999,45276945116,83388,27335740100000,21734685704,0,136195083800000,-79091069800000,-24200
MTLETH-10,1633046400000,97180,115620,68100,79570,401160867000000,1635724799999,366816040136,25839,201709180000000,184351269228,0,478901210000000,-77740343000000,-17610
HARDBNB-10,1633046400000,237900,288200,176500,193800,554225860000000,1635724799999,1257865553040,16982,262002120000000,593459901220,0,630854260000000,-76628400000000,-44100
XVSBTC-10,1633046400000,51350,59820,41350,42560,191139876000000,1635724799999,95480987478,285229,97976937000000,49012850808,0,265825851000000,-74685975000000,-8790
THETABNB-10,1633046400000,1302000,1671000,1196000,1375000,742330790000000,1635724799999,10505500827000,121961,392578170000000,5551800498100,0,816445390000000,-74114600000000,73000
QTUMBTC-10,1633046400000,23760,30860,18510,25850,1141386068000000,1635724799999,273894247863,390928,585885143000000,140209951513,0,1215178281000000,-73792213000000,2090
FIROBTC-10,1633046400000,12210,18850,10770,13840,320275235000000,1635724799999,45198421716,101183,168666852000000,23778981515,0,387972704000000,-67697469000000,1630
JUVBTC-10,1633046400000,27410,37900,20080,20390,141438661000000,1635724799999,38008987048,88719,70395532000000,19166427716,0,206556879000000,-65118218000000,-7020
QNTBTC-10,1633046400000,663200,719000,423700,461800,32462195700000,1635724799999,170102779375,370811,15593679200000,81573399491,0,94168105100000,-61705909400000,-201400
FILBNB-10,1633046400000,15490000,19280000,11070000,12280000,130818689000000,1635724799999,19432626093700,541818,66337732000000,9897876341600,0,190802252000000,-59983563000000,-3210000
RLCETH-10,1633046400000,115700,135500,91700,102400,355239047000000,1635724799999,388290303447,35634,159024230000000,173472003030,0,405932152000000,-50693105000000,-13300
CAKEBNB-10,1633046400000,4873000,4895000,3341000,3365000,784124929000000,1635724799999,33659681692270,172942,329966715000000,14178847804440,0,831625356000000,-47500427000000,-1508000
XVSBNB-10,1633046400000,5804000,7038000,4854000,4972000,76899283000000,1635724799999,4768546938240,57966,37739195000000,2342209326840,0,122606073000000,-45706790000000,-832000
KAVABNB-10,1633046400000,1394000,1623000,1050000,1124000,100597450000000,1635724799999,1329024192300,21071,47192040000000,617818257700,0,145994400000000,-45396950000000,-270000
DEXEETH-10,1633046400000,403200,438500,276400,284300,63632864000000,1635724799999,219559650855,38815,28303429000000,98252695824,0,108398572000000,-44765708000000,-118900
FISBTC-10,1633046400000,3240,3958,2541,2735,1226511720000000,1635724799999,37038235537,69046,618510200000000,18864026755,0,1268858300000000,-42346580000000,-505
TRBBTC-10,1633046400000,98100,108600,73500,96900,52962646700000,1635724799999,47439659619,60595,26539894200000,23722983229,0,93042481500000,-40079834800000,-1200
ARBNB-10,1633046400000,11166000,16018000,9263000,10448000,24115131000000,1635724799999,2997745364960,98573,11744072000000,1468447684740,0,62925987000000,-38810856000000,-718000
PSGBTC-10,1633046400000,56220,57150,33070,33280,64220917000000,1635724799999,26694192476,55281,32346943000000,13420372474,0,98145181000000,-33924264000000,-22940
BALBTC-10,1633046400000,45200,48390,33380,40190,108900619000000,1635724799999,43180830724,109847,55853890000000,22110124361,0,141310267000000,-32409648000000,-5010
UNFIBTC-10,1633046400000,18450,21750,15140,18830,267729170000000,1635724799999,49511450223,94828,137961520000000,25631366003,0,299740160000000,-32010990000000,380
MASKBNB-10,1633046400000,2305000,3786000,1943000,2064000,136829400000000,1635724799999,3408247128700,31770,64595380000000,1593132998600,0,168313578000000,-31484178000000,-241000
AVABNB-10,1633046400000,705900,824300,513000,535000,208445790000000,1635724799999,1363602512750,32714,99559580000000,653778567330,0,239823650000000,-31377860000000,-170900
MLNBTC-10,1633046400000,317400,320700,207200,213700,18860213400000,1635724799999,46237194760,71083,9542859900000,23446066804,0,48065291900000,-29205078500000,-103700
LSKETH-10,1633046400000,100400,102800,76800,81100,200385457000000,1635724799999,182721481900,18000,79967131000000,72886846870,0,229348357000000,-28962900000000,-19300
NEOETH-10,1633046400000,1307000,1389000,953000,1043000,103524019000000,1635724799999,1217598802831,84628,50541689000000,595680128040,0,129280848000000,-25756829000000,-264000
ETHBTC-10,1633046400000,6847100,7195000,5932300,6993700,321991950630000,1635724799999,21145505244149,6994258,158425867570000,10405558025950,0,347630282780000,-25638332150000,146600
RAYBNB-10,1633046400000,2475000,2850000,1901000,2020000,164973360000000,1635724799999,3578561746300,62448,83801790000000,1819181139900,0,189996300000000,-25022940000000,-455000
KSMBTC-10,1633046400000,756700,768600,539700,603900,25656413600000,1635724799999,160505879386,285349,13101006400000,82006640382,0,49628878800000,-23972465200000,-152800
ICPBTC-10,1633046400000,103000,112700,64600,73300,424663039000000,1635724799999,343764638469,457928,198550946000000,160825748303,0,448329331000000,-23666292000000,-29700
GRTBTC-10,1633046400000,1475,1923,1139,1704,22513426500000000,1635724799999,332510669955,463400,11542177300000000,170463346653,0,22536847500000000,-23421000000000,229
BARBTC-10,1633046400000,36570,37080,23720,23860,56472601000000,1635724799999,17170121137,43571,26627165000000,8124219656,0,78786804000000,-22314203000000,-12710
SNXBNB-10,1633046400000,2474000,2621000,1839000,1926000,44658087000000,1635724799999,985288335490,11396,22505930000000,495435030500,0,64964738000000,-20306651000000,-548000
FARMBTC-10,1633046400000,371200,437900,244400,259400,9422042000000,1635724799999,29716048940,63494,4602777000000,14610253264,0,29054901100000,-19632859100000,-111800
NEOBNB-10,1633046400000,10100000,11750000,7980000,8510000,40875906000000,1635724799999,3974882699200,48360,22959864000000,2239735143600,0,58103706000000,-17227800000000,-1590000
ETCETH-10,1633046400000,1568000,1674000,1074000,1268000,68256087000000,1635724799999,957387626993,96502,34052254000000,477590254166,0,85249322000000,-16993235000000,-300000
LTCBNB-10,1633046400000,39580000,44000000,35730000,36600000,32063520800000,1635724799999,12814567575640,204759,15649285100000,6260215090090,0,45925288300000,-13861767500000,-2980000
EGLDBNB-10,1633046400000,54080000,64670000,46030000,51820000,9649564000000,1635724799999,5287248424000,69454,4661627000000,2549662488100,0,22542626000000,-12893062000000,-2260000
AAVEETH-10,1633046400000,9210000,11420000,7190000,7330000,11721529900000,1635724799999,1003327848654,74859,5448071200000,467947277960,0,24280395000000,-12558865100000,-1880000
REPETH-10,1633046400000,677300,791200,518900,581100,9058755300000,1635724799999,61569584629,9390,4478150100000,30653312031,0,21062936000000,-12004180700000,-96200
BCHBTC-10,1633046400000,1147000,1198000,913000,974000,41723178500000,1635724799999,435915420006,380358,21605302100000,226366167115,0,52861227200000,-11138048700000,-173000
BUSDBVND-10,1633046400000,2360400,2392600,2341000,2375100,20631700000000,1635724799999,487627404700,3313,8349700000000,197702637100,0,30344600000000,-9712900000000,14700
CTKBNB-10,1633046400000,391100,513000,346600,374700,294531190000000,1635724799999,1267987731200,14883,143061700000000,617618176740,0,303892390000000,-9361200000000,-16400
ICPEUR-10,1633046400000,3910000000,4926000000,3273000000,3902000000,53548801900000,1635724799999,2130449282590000,60631,26436589000000,1057798201990000,0,60964301900000,-7415500000000,-8000000
MLNBNB-10,1633046400000,35770000,38070000,24210000,24930000,2881144700000,1635724799999,892965566700,11688,1450196900000,447645750320,0,10091592800000,-7210448100000,-10840000
WAVESETH-10,1633046400000,806200,963400,604300,616900,116715540000000,1635724799999,850963239644,66161,55847755000000,407732553258,0,123825783000000,-7110243000000,-189300
AXSBNB-10,1633046400000,19220000,37210000,19160000,26360000,95271379000000,1635724799999,26695371794200,243997,48273722000000,13477864397400,0,102091362000000,-6819983000000,7140000
TORNBTC-10,1633046400000,146990,163000,96990,98110,22975389500000,1635724799999,27878222779,64578,11792736000000,14323605110,0,29347783000000,-6372393500000,-48880
REPBTC-10,1633046400000,46360,52920,34940,40790,78117047100000,1635724799999,33631464508,156674,37822364000000,16370379128,0,84314525200000,-6197478100000,-5570
SKLBTC-10,1633046400000,675,797,471,556,17748296800000000,1635724799999,106989374380,195185,9147349000000000,55123557654,0,17753715200000000,-5418400000000,-119
ETCBNB-10,1633046400000,12120000,13580000,9700000,10380000,27028885000000,1635724799999,3116115026330,54646,12289492000000,1425356891500,0,31829572000000,-4800687000000,-1740000
KP3RBNB-10,1633046400000,77080000,95700000,61930000,69670000,2372341000000,1635724799999,1812932306200,35263,1129527000000,859696005900,0,6442399100000,-4070058100000,-7410000
QUICKBTC-10,1633046400000,821400,1240600,617200,666400,4033273500000,1635724799999,32311418282,75976,2012369800000,16214395399,0,7715351800000,-3682078300000,-155000
BCHBNB-10,1633046400000,129700000,148300000,109600000,113800000,4651788400000,1635724799999,6059720926500,68978,2382402400000,3106672023600,0,8141507900000,-3489719500000,-15900000
ZENBTC-10,1633046400000,157800,210400,118600,143000,74073646000000,1635724799999,113547776946,194170,35426186000000,54328909546,0,77249326000000,-3175680000000,-14800
KSMBNB-10,1633046400000,85500000,90060000,67420000,70340000,2807455600000,1635724799999,2194768257190,29376,1200150700000,933437540900,0,5955842000000,-3148386400000,-15160000
COMPBTC-10,1633046400000,725000,729000,469000,564000,32165799900000,1635724799999,181140089299,226893,14984596900000,84265307091,0,34688416800000,-2522616900000,-161000
USDTBVND-10,1633046400000,2358200,2394800,2342100,2372000,41773200000000,1635724799999,988235788500,7436,23196800000000,549852912200,0,43392100000000,-1618900000000,13800
NMRBNB-10,1633046400000,10700000,12310000,7810000,8220000,12658830000000,1635724799999,1202585911800,8944,6309110000000,600691580200,0,13995077000000,-1336247000000,-2480000
BETHETH-10,1633046400000,94680000,96010000,91990000,93390000,3854232230000,1635724799999,3625353358983,99304,1573979370000,1484223271470,0,5111467980000,-1257235750000,-1290000
YFIIBTC-10,1633046400000,9220000,9530000,6000000,6160000,404419620000,1635724799999,29481412930,58964,194332630000,14128289031,0,1642438190000,-1238018570000,-3060000
PAXGBTC-10,1633046400000,4025000,4069000,2670000,2895000,1678333050000,1635724799999,52306280597,70124,816556540000,25410986101,0,2890220550000,-1211887500000,-1130000
BTGBTC-10,1633046400000,118000,144400,99700,106800,42528264000000,1635724799999,50826967255,109705,20181227000000,24308830402,0,43608078000000,-1079814000000,-11200
AAVEBNB-10,1633046400000,71280000,101540000,59000000,59900000,10283012900000,1635724799999,7280711597680,113147,5217915300000,3697481740150,0,11183628400000,-900615500000,-11380000
ZECBNB-10,1633046400000,27680000,39630000,22830000,32170000,3789417400000,1635724799999,1142853450180,15987,1799847600000,543005645450,0,4687692200000,-898274800000,4490000
GNOBTC-10,1633046400000,568200,782100,516800,730900,3213679300000,1635724799999,18325271325,40058,1674676800000,9550579002,0,4081698800000,-868019500000,162700
DASHBNB-10,1633046400000,42840000,46390000,34590000,36710000,2986147100000,1635724799999,1231889276280,39645,1687474000000,701916529050,0,3586982300000,-600835200000,-6130000
XMRBNB-10,1633046400000,64630000,69240000,49510000,52410000,3877735100000,1635724799999,2300121369200,35567,2136069800000,1273766822530,0,4269662600000,-391927500000,-12220000
MKRBTC-10,1633046400000,5225000,5362000,3790000,3950000,1357111730000,1635724799999,58604928791,100837,645661340000,28080277190,0,1457466890000,-100355160000,-1275000
AUTOBTC-10,1633046400000,2033000,2500000,1586000,1684000,1025364990000,1635724799999,20392923196,39448,530186060000,10577802881,0,1112386170000,-87021180000,-349000
WBTCBTC-10,1633046400000,100030000,102990000,19310000,100060000,1115984409000,1635724799999,1115568722585,122662,532217961000,532757863597,0,1129867288000,-13882879000,30000
RENBTCBTC-10,1633046400000,99990000,100900000,99020000,99750000,9030795000,1635724799999,9048761026,5856,4856664000,4865391781,0,4525164000,4505631000,-240000
YFIBTC-10,1633046400000,66650000,71860000,52790000,55540000,383607700000,1635724799999,229148705758,289085,186683612000,111823501589,0,374073998000,9533702000,-11110000
DASHBTC-10,1633046400000,379000,386000,292700,314500,48891067100000,1635724799999,160174904758,266212,25285224600000,82951143880,0,48828784300000,62282800000,-64500
QUICKBNB-10,1633046400000,94300000,138800000,77200000,77900000,1688965500000,1635724799999,1581214271300,16252,842254500000,790229627800,0,1164418500000,524547000000,-16400000
FARMBNB-10,1633046400000,42070000,52810000,28830000,30850000,4329892400000,1635724799999,1662380800040,24047,2015009800000,771310858350,0,3592248500000,737643900000,-11220000
RUNEBNB-10,1633046400000,1800000,3046000,1477000,2828000,478834570000000,1635724799999,9734606567600,82416,242392330000000,4948049445700,0,477389560000000,1445010000000,1028000
DCRBTC-10,1633046400000,241300,258600,181000,187000,32107569000000,1635724799999,67942337335,152719,12311151900000,26115980910,0,30445767000000,1661802000000,-54300
BNTETH-10,1633046400000,115500,115500,96000,98900,134730693000000,1635724799999,142990592757,28672,68113980000000,72396719450,0,133028444000000,1702249000000,-16600
WAVESBNB-10,1633046400000,6250000,7777000,4962000,5032000,68892981000000,1635724799999,4223184894630,64952,33989225000000,2090647264560,0,67115116000000,1777865000000,-1218000
ZENBNB-10,1633046400000,17830000,24330000,14330000,16650000,10030240000000,1635724799999,1817088086900,20209,5158785000000,936114479900,0,8216949000000,1813291000000,-1180000
DASHETH-10,1633046400000,5535000,5599000,4202000,4494000,10830299000000,1635724799999,530992478487,49679,5229800700000,256814372346,0,8977529200000,1852769800000,-1041000
ILVBTC-10,1633046400000,1136000,1692000,1051000,1627000,5006916600000,1635724799999,64642162816,111189,2217724800000,28613915123,0,2669972200000,2336944400000,491000
LTCETH-10,1633046400000,5107000,5232000,4350000,4478000,90868281900000,1635724799999,4400624589055,354219,45753790100000,2216555722083,0,88323461700000,2544820200000,-629000
WINGBTC-10,1633046400000,35240,50980,29800,31170,126198681100000,1635724799999,46528574241,103269,65206406300000,24151217987,0,122419851000000,3778830100000,-4070
DOTBIDR-10,1633046400000,40970800,65304700,40790800,60792200,70014972800000,1635724799999,39822484031394,71072,47669265800000,27587274467301,0,65557086400000,4457886400000,19821400
BNBETH-10,1633046400000,12920000,13560000,11110000,12240000,192811659700000,1635724799999,23464950931960,1050428,86597553400000,10558820322110,0,188134401100000,4677258600000,-680000
ZENETH-10,1633046400000,2304000,2977000,1746000,2046000,18353925200000,1635724799999,401755427229,42279,9412910000000,206242407320,0,13600976500000,4752948700000,-258000
ZECETH-10,1633046400000,3571000,4650000,3168000,3902000,13776058900000,1635724799999,510530308487,42973,7321445300000,271234033757,0,7749140500000,6026918400000,331000
AAVEBTC-10,1633046400000,630700,778200,462500,512100,94259604700000,1635724799999,530182501692,528863,46873112200000,264212415608,0,87473206300000,6786398400000,-118600
XMRETH-10,1633046400000,8375000,8375000,6022000,6407000,27490153800000,1635724799999,1970319095660,92763,13226551000000,949336823245,0,19048955800000,8441198000000,-1968000
ZECBTC-10,1633046400000,244500,313400,196200,272500,88423131600000,1635724799999,220320545075,366631,46797567900000,116420320074,0,76885979000000,11537152600000,28000
PROMBTC-10,1633046400000,36440,41350,27900,30100,78777681000000,1635724799999,25368584485,57826,38589462000000,12439664829,0,66374164000000,12403517000000,-6340
BONDBNB-10,1633046400000,6159000,19988000,4809000,5478000,40091244000000,1635724799999,2758473161220,31689,18259043000000,1245858242510,0,23930073000000,16161171000000,-681000
HNTBTC-10,1633046400000,39450,52110,31450,47380,287236714000000,1635724799999,115244095048,224906,142722009000000,57665174575,0,267390196000000,19846518000000,7930
FORTHBTC-10,1633046400000,28670,36630,22010,26710,250800938000000,1635724799999,67467044830,116687,132486370000000,35685934924,0,230456581000000,20344357000000,-1960
QTUMETH-10,1633046400000,347500,433200,275100,369400,192680507000000,1635724799999,669341584190,59993,90541705000000,314128604025,0,172054276000000,20626231000000,21900
AVAXBIDR-10,1633046400000,95463400,107000000,73000000,91500000,23451814000000,1635724799999,21197355990953,20215,11384594000000,10354066907192,0,105094000000,23346720000000,-3963400
LPTBTC-10,1633046400000,38600,58360,28570,46070,269866901000000,1635724799999,111912728438,178769,139227243000000,57655154771,0,246057472000000,23809429000000,7470
FIROETH-10,1633046400000,178600,294400,174200,197900,106487550000000,1635724799999,230336319280,39572,53929480000000,117200915500,0,81010657000000,25476893000000,19300
STRAXETH-10,1633046400000,61610,78250,45370,52910,249223747000000,1635724799999,142192493480,17835,121806538000000,69758142518,0,223326588000000,25897159000000,-8700
XMRBTC-10,1633046400000,572800,575000,390100,448300,155787930800000,1635724799999,739000871402,524482,79391746200000,375794546902,0,128334498100000,27453432700000,-124500
CAKEBTC-10,1633046400000,43120,43440,28560,28800,1208760693000000,1635724799999,412006732529,389971,565794335000000,192308646022,0,1179907546000000,28853147000000,-14320
ERNBNB-10,1633046400000,2519000,3711000,2108000,2282000,102803950000000,1635724799999,2735372845500,29113,47150190000000,1257421894600,0,71572140000000,31231810000000,-237000
GTCBNB-10,1633046400000,1787000,2622000,1504000,1617000,61506590000000,1635724799999,1254589044500,15811,31957940000000,653278961400,0,30240110000000,31266480000000,-170000
EZETH-10,1633046400000,154300,294600,106700,108900,190962569000000,1635724799999,287576169409,38091,87813029000000,134953936739,0,159032502000000,31930067000000,-45400
ICPBNB-10,1633046400000,11640000,13200000,8140000,8570000,128904013000000,1635724799999,13056845067300,110333,67886168000000,6844293976800,0,82561650000000,46342363000000,-3070000
PROMBNB-10,1633046400000,4119000,5000000,3305000,3526000,180977865000000,1635724799999,7105106871950,174882,89485164000000,3521286836290,0,134117503000000,46860362000000,-593000
TORNBNB-10,1633046400000,16659000,18731000,11411000,11565000,100404880000000,1635724799999,15624181016830,51484,49125404000000,7643381767090,0,53414393000000,46990487000000,-5094000
CREAMBNB-10,1633046400000,37490000,38460000,18270000,19320000,60319022200000,1635724799999,19264880010670,80819,29554813500000,9446657620160,0,11706233300000,48612788900000,-18170000
BNBBTC-10,1633046400000,884400,910400,690700,856100,654651193900000,1635724799999,5239711578717,3788588,336363645900000,2691095035387,0,593654206500000,60996987400000,-28300
UMABTC-10,1633046400000,20670,22990,16660,18460,516340514800000,1635724799999,102061857078,181970,256392328300000,50708858023,0,454379826500000,61960688300000,-2210
PUNDIXETH-10,1633046400000,41280,53250,32360,36520,1047192476000000,1635724799999,438039345925,49940,488301140000000,203397695054,0,981655383000000,65537093000000,-4760
FIDABNB-10,1633046400000,1555000,1841000,1302000,1551000,104507400000000,1635724799999,1625564921200,19248,38533040000000,602605111900,0,30814960000000,73692440000000,-4000
ICPBUSD-10,1633046400000,4511000000,5725000000,3770000000,4499000000,865145404000000,1635724799999,40292257978560000,862946,402756028000000,18800227702890000,0,789780005000000,75365399000000,-12000000
BADGERBTC-10,1633046400000,36610,77910,35400,41800,208675672000000,1635724799999,106776752594,200889,107024605000000,55031802177,0,130965218000000,77710454000000,5190
MDXBTC-10,1633046400000,2576,2944,1622,1647,2458018540000000,1635724799999,54553226899,91350,1403534330000000,31220925790,0,2376230921000000,81787619000000,-929
FLOWBNB-10,1633046400000,4073000,5120000,2460000,2664000,153974645000000,1635724799999,5305823924000,32051,73836450000000,2618161700240,0,60058000000000,93916645000000,-1409000
FIDABTC-10,1633046400000,13760,15230,9980,13250,139672820000000,1635724799999,17478438939,38336,64660280000000,8041646775,0,45183560000000,94489260000000,-510
ALICEBIDR-10,1633046400000,16935200,24984200,13277200,19599300,98015323000000,1635724799999,17481989740301,33574,47486012000000,8535177410376,0,610505000000,97404818000000,2664100
LPTBNB-10,1633046400000,4385000,7575000,3822000,5401000,192274764000000,1635724799999,9312274623700,47971,92114188000000,4452582315070,0,94115668000000,98159096000000,1016000
SXPGBP-10,1633046400000,163600000,193700000,131300000,178000000,302204190000000,1635724799999,507839934490000,9484,153000120000000,257778244850000,0,203783140000000,98421050000000,14400000
GTCBTC-10,1633046400000,15810,20160,12000,13930,245095340000000,1635724799999,39140765347,94132,123793720000000,19810252274,0,145997096000000,99098244000000,-1880
WNXMBTC-10,1633046400000,127400,162100,73400,81900,116328899400000,1635724799999,133223727338,125392,75003448700000,86835988531,0,15084281600000,101244617800000,-45500
NANOETH-10,1633046400000,148100,180800,118800,145100,433416508000000,1635724799999,625990194898,63255,206191449000000,298619342771,0,328096832000000,105319676000000,-3000
MATICBNB-10,1633046400000,290700,452000,258600,370200,10062800510000000,1635724799999,33915084609100,410537,5280123480000000,17736571473130,0,9949771050000000,113029460000000,79500
MDXBNB-10,1633046400000,290400,415800,188100,191900,496969080000000,1635724799999,1423916091900,14700,232371400000000,671565050790,0,382230840000000,114738240000000,-98500
BELBNB-10,1633046400000,429000,758900,402500,490700,490869020000000,1635724799999,2496083691920,33681,243893540000000,1236686930830,0,375618010000000,115251010000000,61700
XRPBIDR-10,1633046400000,1361200,1792300,1343000,1580000,654341780000000,1635724799999,10159759388770,57679,242008840000000,3769214524790,0,533691420000000,120650360000000,218800
MIRBTC-10,1633046400000,6524,6975,4482,5119,1215911465000000,1635724799999,64704600359,96980,616460559000000,32839133225,0,1095019729000000,120891736000000,-1405
YGGBNB-10,1633046400000,1602000,3650000,1085000,1297000,226999380000000,1635724799999,3586455220600,35169,109364650000000,1745059779700,0,99572570000000,127426810000000,-305000
MATICBIDR-10,1633046400000,1616100,3146100,1616100,2755900,1073800568310000,1635724799999,24573224514380,87583,619342188310000,14374959347880,0,929132047710000,144668520600000,1139800
